Datetime,Tweet Id,Text,Username
2020-02-16 10:27:58+00:00,1228989386928291840,"$MET $OUT $HUBS
$YUM! $HE $EARN $OUT $ADS
$IM $MY $EXAM $ALL $ADS $AGO",stockbard
2020-02-16 08:03:01+00:00,1228952912518316032,"Alliance Data Systems - $ADS

💰 QUOTE
$ADS was DOWN ⬇ on Fri Feb 14
Closed at 102.83 USD for a -0.64% loss from previous close
📉 📉 📉

📊 ANALYSIS
Alliance Data Systems should be nationalized
☭ ☭ ☭",communiststocks
2020-02-16 05:27:54+00:00,1228913875174772736,"$EEP! $IT $MET $ALL $MEN $AGO
$EEP! $MEN $ARE $MS $INN
$HE $EFF $OUT $ADS",stockbard
2020-02-16 02:57:52+00:00,1228876117257441280,"$FOR $ADS
$OUT $CUBS
$BAM! $IT $STAY $TOO $ONE",stockbard
2020-02-16 01:27:35+00:00,1228853395152306176,"$EFF $MR $OAK $OUT $KEYS
$IT $SEE $OAK $OUT $ADS
$FLY $ALL $DATA",stockbard
2020-02-15 23:57:35+00:00,1228830749601812480,"$MS $AFT
$BAM! $ADS $ARE $MS $BIG
$I $HUM $MR $FUN $AT $A $GAS",stockbard
2020-02-15 19:58:28+00:00,1228770573066612737,"$BIT $MS $LEAF $OUT $A $TIME
$ADS $ARE $FUN
$MEN $ARE $ONE $DECK $FOR $A $CUBE",stockbard
2020-02-15 19:29:07+00:00,1228763185018294279,"$HI! $IT $YELP $MY $ESE
$I $EFF $ALL $DATA $FOR $MEN
$STAY $ALL $ADS $FOR $ADS",stockbard
2020-02-15 17:58:43+00:00,1228740435708911616,"$EFF $MS $HOT
$IM $EXAM $TEN $ADS $AGO
$I $EARN $ONE $GEL",stockbard
2020-02-15 16:36:05+00:00,1228719640496336896,"$ADS's Aroon indicator drops into Downtrend on January 21, 2020. View odds for this and other indicators: https://t.co/hIQVq6N9u9 #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/YeoxYsJOyr",Tickeron
2020-02-15 15:27:50+00:00,1228702463638765570,"$IT $HUM $MAIN
$BORN $MR $SHOP $TEN $ADS $AGO
$STAY $ONE $TV $ALL $CUBS $AGO",stockbard
2020-02-15 14:58:10+00:00,1228694998729838593,"$IM $OUT $CUBS
$MMM! $I $AM $MS $NOAH
$ADS $ARE $AT $DATA",stockbard
2020-02-15 05:27:26+00:00,1228551367524044800,"$IT $YELP $AT $A $SAP
$ADS $ARE $LOW
$SEAS $ARE $TEN $HUBS $AGO",stockbard
2020-02-15 04:57:06+00:00,1228543736000458752,"$HI! $SEAS $ARE $OUT $DATA
$EEP! $IT $CRY $OUT $KEYS
$HE $BIT $ONE $OUT $ADS",stockbard
2020-02-15 01:05:07+00:00,1228485357026582528,"Top stocks with TA score trending UP (NYSE):
$ANF $BZH $AEL $ADS $AER $AEG
https://t.co/S59zN0R1wP",MITickWatcher
2020-02-15 01:05:01+00:00,1228485328232701953,"Top stocks with TA score trending UP (SP500):
$AAL $ABBV $ADS $ALGN
https://t.co/S59zN0R1wP",MITickWatcher
2020-02-14 23:32:14+00:00,1228461980492685313,"#Stocks closing down with unusually high vol today

$SDC $ROKU $ADS $PPL $TOL $MAT $STOR $CNK $MOS $ELAN 

Sort results by Time, Chg, %, Vol and more.
#nyse #nasdaq
https://t.co/fvDOO7pMZx",stockbeep
2020-02-14 21:18:01+00:00,1228428205037629446,2020-02-13 Short sale volume (not short interest) for $IPG is 64%. https://t.co/EEybVB9GlY $ADS 23% $HHS 54% $NCMI 43% $OMC 40%,shortvolumes
2020-02-14 20:03:32+00:00,1228409457786458114,"Allan Mecham - Arlington Value Capital
Posiciones en cartera a 31 de Diciembre de 2019 
Bought: $CVET
Added to: $ADS $JEF https://t.co/yObGeIoHYg",m1k3l_aingeru
2020-02-14 15:30:13+00:00,1228340675785052161,"$ADS's Aroon indicator drops into Downtrend on January 21, 2020. View odds for this and other indicators: https://t.co/fOXGm4gY3f #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/asotQ51IgS",Tickeron
2020-02-14 13:27:57+00:00,1228309906085818368,"$ATE $OUT $HUBS
$BAM! $I $FLY $MR $MAIN
$EFF $OUT $ADS",stockbard
2020-02-14 12:27:27+00:00,1228294682549129216,"$CRY $MS $OAK $OUT $A $GRAM
$ADS $ARE $ACRE $OUT $A $TIME
$HUBS $ARE $RAD",stockbard
2020-02-14 11:46:21+00:00,1228284339743535104,"The first informative #App on Pivot Points.
Stock: $ADS
Last close:  (2020-02-13) ($ 103.49)
PIVOT POINT
-------------
R1: $ 104.12 
R2: $ 104.76
L1: $ 102.71
L2: $ 101.94
-------------
Download now, it's free!
https://t.co/lMYn5Ai2WY
#tradingview
#stocks
#stockstowatch",bs_marker
2020-02-14 11:46:20+00:00,1228284335268278272,"We always try to learn from our mistakes! 
$ADS
Signal: ** SELL **
Since: 2020-02-10 
Our performance: % -0.05
https://t.co/2LEdI3crYf
#trading
#stocks
#stockstowatch
#stockstotrade
$SPX https://t.co/KfrZEI1YTj",bs_marker
2020-02-14 10:07:43+00:00,1228259515763744770,"Boston Partners Sells 21,839 Shares of Alliance Data Systems Co. $ADS  https://t.co/41JZ7T1hl0 #investingnews",intercooleronli
2020-02-14 06:35:06+00:00,1228206009983725568,"Mis TOP5 mejores compañías largo plazo 

1: Adidas AG $ADS : DAX

2: Nike Inc $NKE

3: Lululemon Athletica Inc $LULU

4: Planet Fitness Inc $PLNT

5: DexCom Inc $DXCM

SALUD - DEPORTE",dividendc2
2020-02-14 04:00:04+00:00,1228166995746574339,$IPG short interest ratio on 2019-05-31 is 7.90 https://t.co/mYkLnlfxF5 $OMC 16.86 $ADS 4.11 $HHS 6.67,sunshineavenue8
2020-02-14 01:57:04+00:00,1228136040638173189,"$FOR $A $HIVE
$IT $ACE $HOT
$EEP! $IT $ATE $OUT $ADS",stockbard
2020-02-14 01:27:05+00:00,1228128495370371072,"$I $AM $TOO $ONE
$HE $ATE $MS $RATE $FOR $ADS
$BIT $MS $JOE $TOO $EMO",stockbard
2020-02-13 19:28:30+00:00,1228038254538248192,"$EEP! $I $EFF $MS $BUD
$ATE $MR $JOE $TEN $CUBS $AGO
$TWO $ADS $AGO",stockbard
2020-02-13 17:00:00+00:00,1228000883788701697,"#Dividend Today-P1
$ABC $ADS $ADX $AFT $AGCO $AGN $AHC $AIF $AIT $AIV $ALE $AMGN $AMP $APAM $ARR $AVK $AWR $BA $BAF $BAH $BBF $BBK $BBN $BCX $BDJ $BFK $BFO $BFST $BFY $BFZ $BG $BGIO $BGR $BGT $BGY $BHK $BHLB $BHV $BIT $BKH 
Free stocks app https://t.co/S59zN0R1wP",MITickWatcher
2020-02-13 16:46:38+00:00,1227997520581685249,"$ADS's Aroon indicator drops into Downtrend on January 21, 2020. View odds for this and other indicators: https://t.co/48mHLvQsL6 #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/EekHZ2hDif",Tickeron
2020-02-13 11:21:58+00:00,1227915813698424838,#Germany Stocks Deutschland Aktien: FinTech $WDI -3.2%. Auto $CON -2.7%. Sportswear $ADS -2%. Bank $CBK +5.1%. Copper $NDA -7.8%. Pharma $BAYN -1.3%. Sugar $SZU +1.6%. Clothing $TTI -7.3%. Engines $DEZ -2.2%. Chemicals $BNR -2.4%. Insurance $ALV -1.5%. Software $RIB +41.4%. https://t.co/XpIecZplGw,ZoomStocks
2020-02-13 06:57:27+00:00,1227849245652328448,"$EEP!
$I $AM $MR $PAR $FOR $ADS
$BAM! $IM $FOR $ADS",stockbard
2020-02-13 05:56:58+00:00,1227834025450098688,"$DANG!
$EAT $AT $KEYS
$ADS $ARE $AT $CUBS",stockbard
2020-02-13 03:27:04+00:00,1227796302219616256,"$HUBS $ARE $LOW
$ADS $ARE $MS $BEE $TOO $ONE
$ONE",stockbard
2020-02-13 01:37:34+00:00,1227768747500474373,"$ADS (#BUY/N53) Update - Don’t be Afraid, You Will Get Paid

Full (free) report: https://t.co/ectMoOo70j

#oil #tanker #shipping #OOTT https://t.co/6XZQUpnGg2",JHannisdahl
2020-02-13 01:30:00+00:00,1227766841268953090,"#Fund #Parnassus Endeavor largest sales in #FourthQuarter, #Alliance Data Systems Corp. $ADS https://t.co/aaAD2PgUlk",TheExtraIncome
2020-02-13 01:27:17+00:00,1227766157337382913,"$I $AM $MR $ICE
$TOO $RAD
$I $STAY $ALL $ADS $AGO",stockbard
2020-02-12 21:27:25+00:00,1227705794738651137,"$HI! $I $AM $OUT $HUBS
$YUM!
$IT $HUM $FOR $ADS",stockbard
2020-02-12 20:28:38+00:00,1227690999419428867,"$YUM! $I $AM $AT $MEN
$OUT $HUBS
$EFF $OUT $ADS",stockbard
2020-02-12 19:05:32+00:00,1227670088288849920,"$ADS #Alliance Data Systems Corp. ... Strong Q4/CY19 Results, Prepaid Accelerating; Conservative CY20 Guide: | https://t.co/xcW86aWDRJ #equity #stocks",ResearchPool
2020-02-12 18:09:04+00:00,1227655877114638336,Nueva posición alcista en valor del EuroStoxx50: $ADS https://t.co/17AOfP2bUc https://t.co/eHxkmgrELu,ATFinanzascom
2020-02-12 18:07:04+00:00,1227655373663932416,Nueva posición alcista en valor del DAX30: $ADS https://t.co/17AOfP2bUc https://t.co/tzr80OjSAR,ATFinanzascom
2020-02-12 16:56:46+00:00,1227637683754807296,"Stocks and large upcoming dividends. https://t.co/GQKmkX6BFQ for #dividendlist 
#dividends #options #highyield #earlyexercise $SPG $BA $MMM $CVX $ROK $DUK $PSX $SJM $ED $AGN $LLY $UTX $TGT $ADS $SO $R $YUM $WRK $WBA https://t.co/wXbiehdQ7P",optionrats
2020-02-12 15:32:08+00:00,1227616384407896064,"$ADS's Aroon indicator drops into Downtrend on January 21, 2020. View odds for this and other indicators: https://t.co/aalPdHoTDM #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/0Fm5AMzhXw",Tickeron
2020-02-12 14:12:07+00:00,1227596245503545344,$ADS Goes ex div tomorrow for $0.63. It has increased its div 2 times in 3 years. Annual Yld is 2.4% https://t.co/Scs8jIntqV,MarketChmln
2020-02-12 12:40:46+00:00,1227573256783355904,"Ex Div Tomorrow:

$ABC   0.42
$ADS   0.63
$AGN   0.74
$AMGN  1.6
$ARR   0.17
$BA    2.06
$BAH   0.31
$BG    0.5
$BP    0.62
$CF    0.3
$CHD   0.24
$COP   0.42
$DRE   0.23
$DUK   0.94
$EMR   0.5
$ENB   0.61
$EQT   0.03
$FCFS  0.27
$GEO   0.48

@tastytrade",Tony_BATtista
2020-02-12 11:44:32+00:00,1227559105461534721,$ADS #Alliance Data Systems Corp. ... Investor Day Takeaways: Multiple Growth Areas; Quantifies Value-Added Services: | https://t.co/IpzWKuqwO0 #equity #stocks,ResearchPool
2020-02-12 09:57:43+00:00,1227532225228476416,"$HI! $I $AM $ALL $ADS $AGO
$I $AM $MR $TV $FOR $A $RATE
$YELP $OUT $A $DECK",stockbard
2020-02-12 05:57:44+00:00,1227471832967716867,"$BAM!
$BWA! $IM $FOR $A $BIN
$DANG! $ADS $ARE $TWO",stockbard
2020-02-12 03:52:43+00:00,1227440370247663624,Towards All Loop Supergravity Amplitudes on $AdS_5 \times S^5$. https://t.co/ty6Jdbz8Hm,TheoryPapers
2020-02-12 02:28:30+00:00,1227419177792811008,"$AT $ADS
$ADS $ARE $FUN
$DOM",stockbard
2020-02-12 01:27:01+00:00,1227403703696666624,"$MMM!
$MEN $ARE $AT $ADS
$IM $AT $KEYS",stockbard
2020-02-11 22:27:24+00:00,1227358500151390208,"$ACE $A $DVD
$I $ACE $MR $USA
$I $ACE $FOR $ADS",stockbard
2020-02-11 18:52:32+00:00,1227304428174237697,"⬇⬇ Strong Sell (-78%) for $ADS
⬆ Buy (11%) for $EMN
⬆⬆ Strong Buy (78%) for $DGX
⬆⬆ Strong Buy (78%) for $TAP
⬆ Buy (44%) for $LNC",AIStocksPredict
2020-02-11 18:42:22+00:00,1227301868155654145,"⬇⬇ Strong Sell (-78%) for $ADS
⬆⬆ Strong Buy (89%) for $ADM
⬇⬇ Strong Sell (-56%) for $EXPD
⬇ Sell (-11%) for $TMO",AIStocksPredict
2020-02-11 15:39:14+00:00,1227255783852658690,"$ADS's Aroon indicator drops into Downtrend on January 21, 2020. View odds for this and other indicators: https://t.co/TV1MHflvjY #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/62xOZgIdci",Tickeron
2020-02-11 11:27:31+00:00,1227192435706679296,"$STAY $FOR $SEAS
$BORN $A $QUAD
$OUT $ADS",stockbard
2020-02-11 08:57:40+00:00,1227154724702629889,"$MMM! $KEYS $ARE $TEN $DATA
$AT $ADS
$DANG! $I $DO $TOO $LOW",stockbard
2020-02-11 08:37:02+00:00,1227149534159085568,Alliance Data Systems $ADS &amp; PeerStream $PEER Head to Head Survey https://t.co/lNmtoxzvho,ThisLincolnian
2020-02-11 06:56:16+00:00,1227124172834295809,"$AT $MEN
$I $AM $MR $GEL
$DANG! $ADS $ARE $MY $ACRE",stockbard
2020-02-11 05:56:53+00:00,1227109229129019392,"$TAP $OUT $CUBS
$ADS $ARE $MR $MA $OUT $A $QUAD
$IM $TWO",stockbard
2020-02-11 03:27:28+00:00,1227071625620750336,"$YELP $AT $ADS
$ACE $AT $DATA
$MR $DAN",stockbard
2020-02-11 02:27:09+00:00,1227056450209492992,"$I $EFF $BIG
$BORN $MS $AXE $TOO $ONE
$FOR $ADS",stockbard
2020-02-10 22:27:36+00:00,1226996162315669506,"$BAM! $HE $EFF $MS $RAD
$MMM!
$ADS $ARE $RAD",stockbard
2020-02-10 20:57:31+00:00,1226973493784346624,"$I $AM $ONE $ALLY $FOR $ADS
$SEAS $ARE $OUT $A $SUM
$EAT $MY $ACRE",stockbard
2020-02-10 19:47:32+00:00,1226955881289539584,$ADS calls closed for loss https://t.co/bMdvUidDvE,Dreamestorical
2020-02-10 18:21:34+00:00,1226934247144988673,"SMA-100-Trade: Adidas 
#stocks #StockTrading #SwingTrading #PositionTrading
#StockCharts #TradeIdeas #Aktien #Börse #SMA #SMA100  $ADS https://t.co/MYwrAW8swE",AktienTrader1
2020-02-10 17:58:02+00:00,1226928326746525696,"$CRY $AT $ADS
$ATE $MR $SON
$HE $STAY $OUT $SEAS",stockbard
2020-02-10 15:07:13+00:00,1226885337282072577,"$ADS's Aroon indicator drops into Downtrend on January 21, 2020. View odds for this and other indicators: https://t.co/aIXKZg6YX9 #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/BlBwOJ57cr",Tickeron
2020-02-10 14:45:22+00:00,1226879839401107456,"Our late December 2019 tax loss sale shopping list of the S&amp;P 500’s worst performing names have done OK in 2020, +1.3% versus the average S&amp;P 500 stock’s 0.8% advance. Read all the results here: https://t.co/o7eIv7lpVe $GPS $LB $M $OXY $MYL $ABMD $MOS $KHC $ADS $TRIP $MAC $SPY https://t.co/J1vTmFFhzn",DataTrekMB
2020-02-10 11:21:18+00:00,1226828482661027841,"We always try to learn from our mistakes! 
$ADS
Signal: ** BUY **
Since: 2020-02-05 
Our performance: % -0.87
https://t.co/2LEdI3crYf
#trading
#stocks
#stockstowatch
#stockstotrade
$SPX https://t.co/EYKX0vFvkj",bs_marker
2020-02-10 11:16:24+00:00,1226827252328992773,"The first informative #App on Pivot Points.
Stock: $ADS
Last close:  (2020-02-07) ($ 105.92)
PIVOT POINT
-------------
R1: $ 106.54 
R2: $ 107.15
L1: $ 104.96
L2: $ 103.99
-------------
Download now, it's free!
https://t.co/lMYn5Ai2WY
#tradingview
#stocks
#stockstowatch",bs_marker
2020-02-10 04:57:31+00:00,1226731899730657280,"$SEAS $ARE $TOO $RAD
$I $EFF $TEN $ADS $FOR $DATA
$TAP $MR $BEE $OUT $A $FUR",stockbard
2020-02-09 18:02:59+00:00,1226567182798196739,"@Cmiller757 It is possible! But the question is HOW MUCH do ppl want it? That’s the ONLY question. If they truly want it they will VOTE like NO ONE has ever seen before. If they truly want it, all the $ads and propaganda ads won’t be a deterrence. IF, only IF, their minds are made up to oust",whatifisaidit
2020-02-09 17:57:34+00:00,1226565818697252869,"#GG #MidCap #BUY WK6 $CBK.DE, $JBLU, $THC, $1COV.DE, $PCRX, $OMF, $PE, $SAVE, $ADS, $JAZZ    #growthstocks #stocks #finance #investment https://t.co/dfmludZ2YU https://t.co/r3q8QVF8OO",TradeFlags
2020-02-09 16:27:16+00:00,1226543096755867648,"$MS $EXAM
$MY $FUR
$ALL $ADS $AGO",stockbard
2020-02-09 16:26:21+00:00,1226542863372054534,"$ADS's Aroon indicator drops into Downtrend on January 21, 2020. View odds for this and other indicators: https://t.co/hTZZ8T36Tr #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/VmfVdwC6EH",Tickeron
2020-02-09 15:28:49+00:00,1226528386761228288,"$I $CRY $HD
$HE $BIT $MY $ALLY
$I $BORN $A $LAD $AT $ADS",stockbard
2020-02-09 14:57:03+00:00,1226520391469981696,"$BIT $MR $BRO
$HI!
$FLOW $TWO $ADS $AGO",stockbard
2020-02-09 07:55:18+00:00,1226414252434624513,PeerStream $PEER vs. Alliance Data Systems $ADS Head-To-Head Review https://t.co/23qzRq8OPS,TickerReport
2020-02-08 16:27:01+00:00,1226180644679639041,"$HI!
$BAM! $ADS $ARE $AT $A $STAG
$I $AM $MY $BLT $OUT $DATA",stockbard
2020-02-08 16:10:25+00:00,1226176467811196928,"$ADS's Aroon indicator drops into Downtrend on January 21, 2020. View odds for this and other indicators: https://t.co/tNVqTg23zA #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/IF3PRPtdeU",Tickeron
2020-02-08 11:58:03+00:00,1226112957546926082,"$HE $SWAY $FUN
$HE $EARN $ONE $ERA
$YUM! $ADS $ARE $OUT $MEN",stockbard
2020-02-08 10:26:33+00:00,1226089928662056960,"$AT $SEAS
$ADS $ARE $OUT $A $SHOP
$I $AM $FUN",stockbard
2020-02-08 08:34:04+00:00,1226061621425893376,"@deborahbrian @vanillaiceyyy @HarveyNormanAU @theprovenance @Twitter @TwitterSupport sadly @Twitter @TwitterSupport worked out that #Nazi's create so much activity they ( Twitter ) can inject $ads ( promoted posts ) into and drive up revenue..

that's how Twitter produced a profit finally from a measly 150 million active users !!

https://t.co/wTOynP4wiT https://t.co/P9nWk1cd4U",dez_blanchfield
2020-02-08 08:29:57+00:00,1226060586917625856,"@deborahbrian @vanillaiceyyy @HarveyNormanAU @theprovenance let's just accept that @Twitter @TwitterSupport is a racist ugly set of Silicon Valley home baked #MachineLearning algorithms designed to remove folk who don't click on $ads and racist xenophobic targeting of folk in India, Asia, and nations &amp; territories of Africa ;-(",dez_blanchfield
2020-02-08 04:56:17+00:00,1226006816863158278,"$ATE $MR $PAR $AT $ADS
$DO $TWO $KEYS
$EEP!",stockbard
2020-02-08 01:56:22+00:00,1225961538504269825,"$SWAY $TEN $ADS
$IT $DO $ONE $FOR $A $WAGE
$BIT $FOR $A $QUAD",stockbard
2020-02-08 01:26:27+00:00,1225954007023341574,"$FLY $OUT $ADS
$EFF $MR $INN $TOO $AFT
$BWA! $I $AM $OUT $A $GLOP",stockbard
2020-02-07 22:57:47+00:00,1225916596062969856,"$MMM! $ADS $ARE $AT $SEAS
$MEN $ARE $ONE $TEN $MEN $AGO
$FOR $KEYS",stockbard
2020-02-07 22:27:23+00:00,1225908945413382144,"$IM $OUT $DATA
$KEYS $ARE $MR $QUAD
$BWA! $I $AM $OUT $ADS",stockbard
2020-02-07 22:19:19+00:00,1225906916410503169,$ADS Expiration:02/07/2020|MaxPain:106.0|High Put Open Interest:102.0(46)|High Call Open Interest:111.0(462) https://t.co/k3grUDCXL3,opricot
2020-02-07 19:57:28+00:00,1225871219276296193,"$YELP $ONE $EXAM $AT $ADS
$HE $DO $HOT
$YUM! $IT $EARN $OUT $MEN",stockbard
2020-02-07 19:48:25+00:00,1225868939361546240,Thermal phase transition in $F(R)$-charged $AdS_{4}$-scalar theory. https://t.co/j4KPMDNPN4 https://t.co/gAQLqGQGnR,arxiv_org
2020-02-07 18:56:53+00:00,1225855969562894338,"$HI! $I $YELP $FOR $A $GLOP
$ADS $ARE $MR $SID $OUT $HUBS
$EARN $A $PLOW",stockbard
2020-02-07 17:27:27+00:00,1225833466077601792,"$EEP! $ADS $ARE $MR $MITT
$OUT $A $COP
$HE $HUM $ERA $OUT $HUBS",stockbard
2020-02-07 17:20:35+00:00,1225831737525059584,Directional Bias for Alliance Data Systems $ADS Trading Report https://t.co/GdgDpeUs8c Click for Details https://t.co/CeVwivhoM5,marketcycles
2020-02-07 17:17:43+00:00,1225831016855670784,Alliance Data Systems $ADS Trading Report https://t.co/vkaOrr7uq3 Click for Buy/Sell,marketcycles
2020-02-07 16:48:57+00:00,1225823777587523584,"$ADS's Aroon indicator drops into Downtrend on January 21, 2020. View odds for this and other indicators: https://t.co/UC5n1jgKHF #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/KGi57ZZdq1",Tickeron
2020-02-07 14:01:50+00:00,1225781717396525057,"We're still looking for someone else who can beat our performances!
Try free for 7 days https://t.co/7sAfbFrPQS
$ADS
Signal: ** SELL **
Since: 2020-01-30 
Our performance: % 4.46
https://t.co/2LEdI3crYf
#trading
#stocks
#stockstowatch
#stockstotrade
$SPX https://t.co/w1y9VnEWBh",bs_marker
2020-02-07 11:57:26+00:00,1225750414773100544,"$EEP!
$DANG! $ADS $ARE $MS $ALLY
$I $STAY $HD",stockbard
2020-02-07 11:26:40+00:00,1225742670066262020,"$AT $ADS
$HE $TAP $MAIN
$ONE $TIME",stockbard
2020-02-07 10:56:41+00:00,1225735126841282561,"$FLY $MS $HOT
$IT $TAP $A $BRO $ALL $ADS $AGO
$IT $FLOW $RAD",stockbard
2020-02-07 08:57:55+00:00,1225705235517181952,"$EARN $FOR $ADS
$STAY $OUT $A $KEY
$IM $AT $HUBS",stockbard
2020-02-07 06:00:04+00:00,1225660480779247616,short ratio interest of $OMC is 16.86 at 2019-05-31 https://t.co/FjcLkHEVev $ADS 4.11 $HHS 6.67 $IPG 7.90,sunshineavenue8
2020-02-07 03:58:59+00:00,1225630006954647557,Alliance Data Systems Co. $ADS Receives Consensus Rating of “Hold” from Brokerages https://t.co/lGLmD11nkH,dakotafinancial
2020-02-07 03:55:21+00:00,1225629093196070912,Alliance Data Systems Co. $ADS Receives Consensus Rating of “Hold” from Analysts https://t.co/83fsVlzi2f,TheMarketsDaily
2020-02-07 01:27:24+00:00,1225591861877800960,"$ADS $ARE $MAIN
$BAM! $HE $TAP $MR $RACE
$ONE $SNOW",stockbard
2020-02-06 22:27:50+00:00,1225546669795807233,"$FLOW $OUT $CUBS
$ADS $ARE $ONE
$AT $CUBS",stockbard
2020-02-06 19:03:56+00:00,1225495356806438912,"Parnassus Endeavor Fund Exits Biogen, Trims Regeneron     $BIIB $REGN $NVDA $ADS $IPGP $ADSK $ANET https://t.co/aaAD2PgUlk #Trades #Q42019 https://t.co/cBAaVsRojJ",TheExtraIncome
2020-02-06 18:11:06+00:00,1225482062121009152,Nueva posición alcista en valor del EuroStoxx50: $ADS https://t.co/17AOfP2bUc https://t.co/tsB0235aey,ATFinanzascom
2020-02-06 18:07:36+00:00,1225481181677920257,Nueva posición alcista en valor del DAX30: $ADS https://t.co/17AOfP2bUc https://t.co/P98UXoG4xO,ATFinanzascom
2020-02-06 16:50:40+00:00,1225461818166042625,$ADS March 13th 110.00 call 2.30,Dreamestorical
2020-02-06 16:36:33+00:00,1225458265296785408,"$ADS's Aroon indicator drops into Downtrend on January 21, 2020. View odds for this and other indicators: https://t.co/CRIxAiW20T #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/eajle9rWHO",Tickeron
2020-02-06 16:28:39+00:00,1225456280845811712,"$ADS $ARE $MS $BOOT
$USA
$BIT $OUT $A $KEY",stockbard
2020-02-06 14:02:33+00:00,1225419512448737282,#Once in a while you #might have a #minor #setback that #gears you #up for a #major #comeback. $ARWR $HAIN $IONS $IRBT $MSFT $GILD $SONO $MAC $PM $CXO $ADS $ALL $DOX $AFL $MT $EL $SPGI $HAIN $CI $COTY $ALKS $TTM $SUM $LDOS $TWTR $BMY $MU $AEP $TMUS $WYNN $NVDA $NOW $CNC $JWN $IP https://t.co/UNu55Cyo2Y,Madkrs04
2020-02-06 12:59:52+00:00,1225403738954911745,"$I $BIT $MAIN
$ADS $ARE $ESE $TEN $DATA $AGO
$ACE $MY $PEN $AT $HUBS",stockbard
2020-02-06 11:57:10+00:00,1225387956355117056,"$I $HUM $MR $AXE
$MMM! $HE $BIT $TOO $RAD
$AT $ADS",stockbard
2020-02-06 10:20:57+00:00,1225363742789193728,Alliance Data Systems $ADS – Investment Analysts’ Weekly Ratings Updates  https://t.co/LpL9KIN5vw #investingnews,intercooleronli
2020-02-06 10:19:41+00:00,1225363425406132224,Alliance Data Systems $ADS – Investment Analysts’ Weekly Ratings Updates https://t.co/FNO6hFAQA3 #markets,CFinancialNews
2020-02-06 10:19:40+00:00,1225363422004510721,Alliance Data Systems $ADS – Investment Analysts’ Weekly Ratings Updates https://t.co/ou7ivYwiu1 #stocks,AmericanBanking
2020-02-06 08:56:59+00:00,1225342611713556481,"$FLOW $MAC $FOR $A $TV
$BIT $MS $CAB $TOO $LOW
$AT $ADS",stockbard
2020-02-06 07:32:25+00:00,1225321331010547713,$ADS Publicis Groupe: 2019 Annual Results https://t.co/VRjdjNMoRT,otcdynamics
2020-02-06 07:00:48+00:00,1225313377154740225,$ADS Publicis Groupe: 2019 Annual Results https://t.co/wevd9gXi7E,otcdynamics
2020-02-06 06:50:46+00:00,1225310849860079621,$ADS Publicis Groupe: 2019 Annual Results Paris Stock Exchange:PUB https://t.co/zF1pAIdYdc,StockTexts
2020-02-06 06:34:07+00:00,1225306658492076033,Publicis Groupe: 2019 Annual Results $ADS https://t.co/BsyJL6vBmm,newsfilterio
2020-02-06 06:31:07+00:00,1225305904217763842,Publicis Groupe: 2019 Full Year Results $ADS https://t.co/QgBb60YCct,newsfilterio
2020-02-06 04:26:56+00:00,1225274651208757250,"$I $ACE $AT $ADS
$IT $EARN $FOR $A $STAR
$CRY $TWO $HUBS $AGO",stockbard
2020-02-06 02:37:00+00:00,1225246987659796480,Thermal phase transition in $F(R)$-charged $AdS_{4}$-scalar theory. https://t.co/APnye6f7rS,TheoryPapers
2020-02-05 23:57:12+00:00,1225206772945838080,"$EARN $ONE $ARC $AT $ADS
$HE $TAP $OUT $SEAS
$YUM!",stockbard
2020-02-05 23:11:16+00:00,1225195213204815873,$ADS auction is now open. 4.06 % change recently https://t.co/g2osJaiKPx,mhedberg718
2020-02-05 22:28:22+00:00,1225184417041264645,"$HE $FLOW $MR $USA $OUT $A $GAS
$ADS $ARE $MR $DOM $OUT $SEAS
$OUT $KEYS",stockbard
2020-02-05 20:58:12+00:00,1225161725382709250,"$MET $FOR $ADS
$NOAH
$BWA!",stockbard
2020-02-05 20:04:31+00:00,1225148214589849600,"$ADS's Aroon indicator drops into Downtrend on January 21, 2020. View odds for this and other indicators: https://t.co/e21vk8aWBQ #AllianceDataSystem #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/wVkwCExVeO",Tickeron
2020-02-05 19:58:43+00:00,1225146754779308033,"$DO $ONE $USA $ALL $DATA $AGO
$CRY $MY $RICE $FOR $ADS
$DO $MAC",stockbard
