rp_entity_id,category,relevance,ess,rpna_date_utc
9BF177,earnings,100,50,9/5/2019
9E98F2,legal-issues-defendant,100,22,9/5/2019
A05C43,partnership,100,61,9/5/2019
A1EAC8,business-contract,100,69,9/5/2019
A4BCDE,dividend,100,50,9/5/2019
A65325,conference-call,100,50,9/5/2019
A6828A,partnership,100,61,9/5/2019
A7102F,business-contract,100,69,9/5/2019
A80FE0,conference-participant,100,50,9/5/2019
A80FE0,conference-participant,100,50,9/5/2019
AD1ACF,investment-investor,100,55,9/5/2019
AD22F2,buybacks,100,74,9/5/2019
ADD9DC,facility-open,100,65,9/5/2019
B2206F,partnership,100,61,9/5/2019
B37FB4,conference-participant,100,50,9/5/2019
B5BA39,legal-issues-defendant,100,22,9/5/2019
B66928,conference-participant,100,50,9/5/2019
B72BE9,dividend,100,50,9/5/2019
B8EF97,revenues,100,50,9/5/2019
BB58FF,conference-participant,100,50,9/5/2019
BB88B6,award,100,58,9/5/2019
BD15E8,executive-appointment,100,54,9/5/2019
BDF2BD,conference-participant,100,50,9/5/2019
C01737,conference-participant,100,50,9/5/2019
C07E05,executive-appointment,100,54,9/5/2019
C425AE,conference-participant,100,50,9/5/2019
C45CE7,executive-appointment,100,54,9/5/2019
C4C77F,executive-appointment,100,54,9/5/2019
C4FBDC,dividend,100,50,9/5/2019
C58D71,conference-participant,100,50,9/5/2019
C5D2AE,partnership,100,61,9/5/2019
C66B44,executive-appointment,100,54,9/5/2019
C6C702,public-offering,100,43,9/5/2019
C83B88,partnership,100,61,9/5/2019
C98CDB,partnership,100,61,9/5/2019
C99CC8,business-contract,100,69,9/5/2019
CBB77B,earnings,100,50,9/5/2019
CBB77B,earnings,100,50,9/5/2019
CDC817,executive-appointment,100,54,9/5/2019
CDD75E,executive-appointment,100,54,9/5/2019
CFF57D,public-offering,100,43,9/5/2019
D064D5,earnings,100,50,9/5/2019
D06755,conference-participant,100,50,9/5/2019
D25249,dividend,100,50,9/5/2019
D296C6,dividend,100,50,9/5/2019
D29B44,partnership,100,61,9/5/2019
D622D5,operating-earnings,100,50,9/5/2019
D9164D,note-sale,100,52,9/5/2019
DA9443,conference-participant,100,50,9/5/2019
DB9829,partnership,100,61,9/5/2019
DB9829,partnership,100,61,9/5/2019
DC486E,dividend,100,50,9/5/2019
DC486E,dividend,100,50,9/5/2019
DE5611,earnings,100,50,9/5/2019
E0207A,conference-participant,100,50,9/5/2019
E0207A,conference-participant,100,50,9/5/2019
E49AA3,public-offering,100,43,9/5/2019
E8B315,executive-appointment,100,54,9/5/2019
EA62FC,conference-participant,100,50,9/5/2019
EC8116,public-offering,100,43,9/5/2019
ED79D9,note-sale,100,52,9/5/2019
ED79D9,note-sale,100,52,9/5/2019
EF77A3,earnings,100,50,9/5/2019
F0B335,patient-enrollment-complete,100,64,9/5/2019
F0B335,patient-enrollment-complete,100,64,9/5/2019
F179ED,conference-participant,100,50,9/5/2019
F66B58,earnings,100,50,9/5/2019
FA40E2,earnings,100,50,9/5/2019
FAE021,executive-appointment,100,54,9/5/2019
FC1F9D,partnership,100,61,9/5/2019
FC1F9D,partnership,100,61,9/5/2019
FE7A63,executive-appointment,100,54,9/5/2019
00FC70,earnings,100,50,9/6/2019
01D03F,regulatory-product-approval-granted,100,81,9/6/2019
070B45,conference-participant,100,50,9/6/2019
12DE76,acquisition-completed-acquirer,100,49,9/6/2019
190B91,conference-participant,100,50,9/6/2019
1921DD,dividend,100,50,9/6/2019
1921DD,dividend,100,50,9/6/2019
1921DD,dividend,100,50,9/6/2019
1CD708,executive-resignation,100,44,9/6/2019
1E83DE,conference-participant,100,50,9/6/2019
1FE7F0,executive-appointment,100,54,9/6/2019
2B5483,earnings-guidance-meet-expectations,100,59,9/6/2019
2C681C,conference-participant,100,50,9/6/2019
2C681C,conference-participant,100,50,9/6/2019
31DB20,dividend-suspended,100,13,9/6/2019
326EDD,conference-participant,100,50,9/6/2019
32F943,legal-issues-defendant,100,22,9/6/2019
3AAEAE,public-offering,100,43,9/6/2019
422CE3,facility-open,100,65,9/6/2019
4DD203,market-entry,100,57,9/6/2019
50070E,conference-organizer,100,57,9/6/2019
50070E,conference-organizer,100,57,9/6/2019
51D876,conference-participant,100,50,9/6/2019
55438C,partnership,100,61,9/6/2019
5546DA,buybacks,100,74,9/6/2019
5E9934,conference-call,100,50,9/6/2019
609208,conference-call,100,50,9/6/2019
619882,conference-organizer,100,57,9/6/2019
62CDDE,conference-participant,100,50,9/6/2019
636BBF,legal-issues-defendant,100,22,9/6/2019
651C85,conference-participant,100,50,9/6/2019
665D7D,dividend,100,50,9/6/2019
67A658,dividend,100,50,9/6/2019
67A658,dividend,100,50,9/6/2019
6E705B,conference-participant,100,50,9/6/2019
6E705B,campaign-ad-release,100,59,9/6/2019
6F3936,buybacks,100,74,9/6/2019
75768D,conference-call,100,50,9/6/2019
78F776,trading-listing,100,61,9/6/2019
7A5097,dividend,100,50,9/6/2019
7B4B91,dividend,100,50,9/6/2019
817ED9,sponsorship,100,57,9/6/2019
838ADD,conference-participant,100,50,9/6/2019
890FF4,business-contract,100,69,9/6/2019
89B2E7,dividend,100,50,9/6/2019
89E771,dividend,100,50,9/6/2019
8C6C1B,facility-open,100,65,9/6/2019
9196A2,conference-organizer,100,57,9/6/2019
9196A2,conference-organizer,100,57,9/6/2019
9196A2,conference-organizer,100,57,9/6/2019
9196A2,conference-organizer,100,57,9/6/2019
9196A2,conference-organizer,100,57,9/6/2019
9196A2,conference-organizer,100,57,9/6/2019
986AF6,executive-resignation,100,44,9/6/2019
990AD0,conference-organizer,100,57,9/6/2019
990AD0,conference-organizer,100,57,9/6/2019
9C25FF,conference-participant,100,50,9/6/2019
9D65C1,executive-appointment,100,54,9/6/2019
A631A3,product-release,100,64,9/6/2019
A6FC89,conference-participant,100,50,9/6/2019
A746F6,public-offering,100,43,9/6/2019
A746F6,public-offering,100,43,9/6/2019
A8E72A,conference-participant,100,50,9/6/2019
AA98ED,conference-participant,100,50,9/6/2019
AD375D,conference-participant,100,50,9/6/2019
B48FC9,note-sale,100,52,9/6/2019
B642E8,dividend,100,50,9/6/2019
B762D3,earnings,100,50,9/6/2019
B762D3,earnings,100,50,9/6/2019
B762D3,earnings,100,50,9/6/2019
C98CDB,partnership,100,61,9/6/2019
D63B0F,conference-participant,100,50,9/6/2019
DB23C8,conference-participant,100,50,9/6/2019
DB5CA5,unit-acquisition-completed-acquiree,100,67,9/6/2019
DB7014,unit-acquisition-acquirer,100,49,9/6/2019
DB7014,conference-participant,100,50,9/6/2019
E261E9,buybacks,100,74,9/6/2019
E70531,business-contract,100,69,9/6/2019
E70531,business-contract,100,69,9/6/2019
E70531,partnership,100,61,9/6/2019
EB43F4,conference-participant,100,50,9/6/2019
ECA300,earnings,100,50,9/6/2019
F3EDB4,business-contract,100,69,9/6/2019
F46EC9,conference-participant,100,50,9/6/2019
F67165,conference-participant,100,50,9/6/2019
FACF19,executive-appointment,100,54,9/6/2019
4FB770,conference-participant,100,50,9/7/2019
6D9B53,conference-participant,100,50,9/7/2019
8DA42F,legal-issues-defendant,100,22,9/7/2019
990AD0,conference-organizer,100,57,9/7/2019
B5BA39,legal-issues-defendant,100,22,9/7/2019
03596A,product-release,100,64,9/8/2019
C8FAC7,fundraising,100,64,9/8/2019
001F1B,revenues,100,50,9/9/2019
001F1B,revenues,100,50,9/9/2019
03B8CF,legal-issues-defendant,100,22,9/9/2019
09DE1F,business-contract,100,69,9/9/2019
0B4D10,dividend,100,50,9/9/2019
0BA2EF,earnings,100,50,9/9/2019
0BA2EF,earnings,100,50,9/9/2019
125212,clinical-trials-positive,100,87,9/9/2019
131443,acquisition-completed-acquirer,100,49,9/9/2019
131443,business-contract,100,69,9/9/2019
152E1D,conference-participant,100,50,9/9/2019
182BE7,conference-participant,100,50,9/9/2019
1AB808,clinical-trials,100,56,9/9/2019
1B16C1,legal-issues-defendant,100,22,9/9/2019
1E83DE,executive-appointment,100,54,9/9/2019
1F08A6,business-contract,100,69,9/9/2019
2158DF,partnership,100,61,9/9/2019
228D42,partnership,100,61,9/9/2019
2667B6,legal-issues-defendant,100,22,9/9/2019
267718,clinical-trials-positive,100,87,9/9/2019
2E61CC,partnership,100,61,9/9/2019
2E902B,conference-participant,100,50,9/9/2019
306623,ownership-decrease-owner,100,46,9/9/2019
32C8CD,public-offering,100,43,9/9/2019
32F943,legal-issues-defendant,100,22,9/9/2019
3C3B6B,partnership,100,61,9/9/2019
3ED92D,acquisition-acquirer,100,49,9/9/2019
3ED92D,executive-appointment,100,54,9/9/2019
3F4668,acquisition-acquirer,100,49,9/9/2019
448215,dividend,100,50,9/9/2019
44ED36,public-offering,100,43,9/9/2019
4A3438,legal-issues-defendant,100,22,9/9/2019
4A6F00,partnership,100,61,9/9/2019
4A6F00,partnership,100,61,9/9/2019
4A7C1F,revenue-guidance,100,50,9/9/2019
4C2F17,business-contract,100,69,9/9/2019
4C6C63,conference-participant,100,50,9/9/2019
4CDA2B,clinical-trials-start,100,64,9/9/2019
4F71DC,earnings,100,50,9/9/2019
50070E,conference-organizer,100,57,9/9/2019
520632,product-release,100,64,9/9/2019
5403F8,executive-appointment,100,54,9/9/2019
56277A,campaign-ad-release,100,59,9/9/2019
583A75,revenue-volume,100,50,9/9/2019
596116,facility-open,100,65,9/9/2019
59B229,investment-investor,100,55,9/9/2019
5D16CF,note-sale,100,52,9/9/2019
5DD48B,product-release,100,64,9/9/2019
5EAA43,note-sale,100,52,9/9/2019
5EAA43,note-sale,100,52,9/9/2019
5EC388,merger,100,66,9/9/2019
6166D1,unit-acquisition-acquirer,100,49,9/9/2019
622DBE,conference-participant,100,50,9/9/2019
62B1C6,executive-resignation,100,44,9/9/2019
62B1C6,executive-resignation,100,44,9/9/2019
641F17,earnings,100,50,9/9/2019
64E346,partnership,100,61,9/9/2019
6.52E+64,reorganization,100,53,9/9/2019
6634D9,partnership,100,61,9/9/2019
66667F,conference-participant,100,50,9/9/2019
693ECD,executive-appointment,100,54,9/9/2019
6B494E,fundraising,100,64,9/9/2019
6B6375,clinical-trials,100,56,9/9/2019
6BC6F9,executive-appointment,100,54,9/9/2019
6D9ECA,business-contract,100,69,9/9/2019
6F39FC,dividend,100,50,9/9/2019
73A213,conference-participant,100,50,9/9/2019
76D79A,note-sale,100,52,9/9/2019
76F067,partnership,100,61,9/9/2019
7999F3,conference-participant,100,50,9/9/2019
7A0EC4,partnership,100,61,9/9/2019
7C790D,public-offering,100,43,9/9/2019
7E1D5D,partnership,100,61,9/9/2019
7F3665,executive-death,100,31,9/9/2019
7F3A5F,executive-appointment,100,54,9/9/2019
81222C,conference-participant,100,50,9/9/2019
82FD6D,conference-participant,100,50,9/9/2019
830BDB,conference-participant,100,50,9/9/2019
83A065,dividend,100,50,9/9/2019
83B1C8,executive-appointment,100,54,9/9/2019
8665BA,business-contract,100,69,9/9/2019
8.79E+06,executive-appointment,100,54,9/9/2019
880C0C,dividend,100,50,9/9/2019
8B9B3B,acquisition-completed-acquirer,100,49,9/9/2019
8C5519,dividend,100,50,9/9/2019
8C6C1B,facility-open,100,65,9/9/2019
9196A2,conference-organizer,100,57,9/9/2019
9196A2,conference-organizer,100,57,9/9/2019
92D757,legal-issues-defendant,100,22,9/9/2019
92D757,legal-issues-defendant,100,22,9/9/2019
92D757,insider-buy,100,61,9/9/2019
92D757,legal-issues-defendant,100,22,9/9/2019
92D757,legal-issues-defendant,100,22,9/9/2019
93AD2E,executive-appointment,100,54,9/9/2019
9592FB,product-release,100,64,9/9/2019
9.74E+08,executive-resignation,100,44,9/9/2019
977A1E,donation,100,54,9/9/2019
990AD0,conference-organizer,100,57,9/9/2019
9B5968,executive-appointment,100,54,9/9/2019
9BF177,executive-appointment,100,54,9/9/2019
9E0811,public-offering,100,43,9/9/2019
A01200,ipo,100,71,9/9/2019
A1E3B3,partnership,100,61,9/9/2019
A1EAC8,executive-appointment,100,54,9/9/2019
A26C26,earnings,100,50,9/9/2019
A350C1,conference-participant,100,50,9/9/2019
A4386C,unit-acquisition-acquirer,100,49,9/9/2019
A6213D,facility-open,100,65,9/9/2019
A8FDE8,conference-participant,100,50,9/9/2019
AADE0B,unit-acquisition-acquirer,100,49,9/9/2019
AD3008,conference-participant,100,50,9/9/2019
AD375D,business-contract,100,69,9/9/2019
ADFB3A,conference-participant,100,50,9/9/2019
AE7D16,product-release,100,64,9/9/2019
B5734D,earnings,100,50,9/9/2019
B5BA39,legal-issues-defendant,100,22,9/9/2019
B98EFA,conference-participant,100,50,9/9/2019
BA218A,legal-issues-defendant,100,22,9/9/2019
BAD655,conference-participant,100,50,9/9/2019
BB127B,conference-participant,100,50,9/9/2019
BE14CF,note-sale,100,52,9/9/2019
BE14CF,note-sale,100,52,9/9/2019
BE645B,conference-participant,100,50,9/9/2019
C48574,revenue-up,100,69,9/9/2019
C48574,revenue-up,100,69,9/9/2019
C48574,revenue-up,100,69,9/9/2019
C54140,conference-participant,100,50,9/9/2019
C74887,earnings,100,50,9/9/2019
CAC8D0,earnings,100,50,9/9/2019
CB7AB2,executive-appointment,100,54,9/9/2019
CB7AB2,partnership,100,61,9/9/2019
CDAB24,executive-resignation,100,44,9/9/2019
CDC817,public-offering,100,43,9/9/2019
CE4E6D,executive-appointment,100,54,9/9/2019
CE4FD9,conference-participant,100,50,9/9/2019
CF211D,earnings,100,50,9/9/2019
CFF97C,credit-rating-upgrade-rater,20,50,9/9/2019
D1AE3B,conference-call,100,50,9/9/2019
D598E7,conference-participant,100,50,9/9/2019
D6EAA3,note-sale,100,52,9/9/2019
D90F43,facility-open,100,65,9/9/2019
D96202,strike,100,25,9/9/2019
DB88A1,legal-issues-defendant,100,22,9/9/2019
DD7A96,conference-participant,100,50,9/9/2019
E8846E,donation,100,54,9/9/2019
E9E6FD,unit-acquisition-acquirer,100,49,9/9/2019
ECD263,legal-issues-defendant,100,22,9/9/2019
EE74E1,partnership,100,61,9/9/2019
F1C04C,conference-participant,100,50,9/9/2019
F30508,business-contract,100,69,9/9/2019
F47871,legal-issues-defendant,100,22,9/9/2019
F5D410,acquisition-acquiree,100,76,9/9/2019
FAAFA2,partnership,100,61,9/9/2019
FAAFA2,partnership,100,61,9/9/2019
FC1736,earnings,100,50,9/9/2019
0157B1,partnership,100,61,9/10/2019
01D03F,product-release,100,64,9/10/2019
01D03F,product-release,100,64,9/10/2019
01D03F,product-release,100,64,9/10/2019
01D03F,product-release,100,64,9/10/2019
0358AF,conference-participant,100,50,9/10/2019
71860,product-release,100,64,9/10/2019
95294,legal-issues-defendant,100,22,9/10/2019
0BD4E8,legal-issues-defendant,100,22,9/10/2019
12DE76,partnership,100,61,9/10/2019
15B10D,product-release,100,64,9/10/2019
16C544,note-sale,100,52,9/10/2019
1921DD,partnership,100,61,9/10/2019
1D943E,acquisition-completed-acquirer,100,49,9/10/2019
1D943E,acquisition-completed-acquirer,100,49,9/10/2019
1F08A6,dividend,100,50,9/10/2019
1F716B,donation,100,54,9/10/2019
1FAF22,acquisition-acquirer,100,49,9/10/2019
21153F,executive-appointment,100,54,9/10/2019
21153F,executive-appointment,100,54,9/10/2019
21DED4,note-sale,100,52,9/10/2019
221783,acquisition-acquirer,100,49,9/10/2019
2262BD,executive-appointment,100,54,9/10/2019
2262BD,earnings,100,50,9/10/2019
228D42,partnership,100,61,9/10/2019
284289,conference-participant,100,50,9/10/2019
28AC4E,legal-issues-defendant,100,22,9/10/2019
297DA8,product-release,100,64,9/10/2019
2A02DC,conference-call,100,50,9/10/2019
2C7505,clinical-trials,100,56,9/10/2019
2C7505,clinical-trials,100,56,9/10/2019
2CA60F,legal-issues-defendant,100,22,9/10/2019
2EBC0B,dividend,100,50,9/10/2019
2F7A7E,merger-regulatory-approval,100,81,9/10/2019
2FEA66,executive-appointment,100,54,9/10/2019
30DE64,regulatory-product-approval-granted,100,81,9/10/2019
33AD83,product-release,100,64,9/10/2019
3ACF46,executive-appointment,100,54,9/10/2019
3C75D6,conference-participant,100,50,9/10/2019
408380,partnership,100,61,9/10/2019
40F7DE,conference-participant,100,50,9/10/2019
44ED36,public-offering,100,43,9/10/2019
458D2C,revenue-volume,100,50,9/10/2019
485445,legal-issues-defendant,100,22,9/10/2019
4BDCA7,executive-appointment,100,54,9/10/2019
50070E,partnership,100,61,9/10/2019
50070E,partnership,100,61,9/10/2019
556F08,business-contract,100,69,9/10/2019
5704AC,dividend-up,100,81,9/10/2019
57CAAB,conference-participant,100,50,9/10/2019
5F9CE3,executive-appointment,100,54,9/10/2019
649CBD,legal-issues-defendant,100,22,9/10/2019
66A667,acquisition-acquirer,100,49,9/10/2019
673C9A,conference-participant,100,50,9/10/2019
69CE71,partnership,100,61,9/10/2019
6A171E,conference-participant,100,50,9/10/2019
6D156D,public-offering,100,43,9/10/2019
6D4636,executive-appointment,100,54,9/10/2019
6DC1D7,dividend,100,50,9/10/2019
6EA292,public-offering,100,43,9/10/2019
704B78,conference-participant,100,50,9/10/2019
71E2EF,unit-acquisition-acquiree,100,76,9/10/2019
73BCBA,product-release,100,64,9/10/2019
73C9E2,partnership,100,61,9/10/2019
766047,executive-appointment,100,54,9/10/2019
79340A,conference-participant,100,50,9/10/2019
7B0BA6,partnership,100,61,9/10/2019
7B0BA6,product-release,100,64,9/10/2019
804708,merger-failed,100,21,9/10/2019
804708,merger-failed,100,21,9/10/2019
8.10E+32,executive-appointment,100,54,9/10/2019
82E58A,dividend-up,100,81,9/10/2019
82F088,legal-issues-defendant,100,22,9/10/2019
83A065,public-offering,100,43,9/10/2019
890FF4,executive-appointment,100,54,9/10/2019
8B6E7E,note-sale,100,52,9/10/2019
8B6E7E,note-sale,100,52,9/10/2019
8C6C1B,facility-open,100,65,9/10/2019
8FCA78,facility-open,100,65,9/10/2019
9196A2,conference-organizer,100,57,9/10/2019
9196A2,conference-organizer,100,57,9/10/2019
9196A2,conference-organizer,100,57,9/10/2019
92D757,legal-issues-defendant,100,22,9/10/2019
92D757,legal-issues-defendant,100,22,9/10/2019
92D757,legal-issues-defendant,100,22,9/10/2019
934CC3,legal-issues-defendant,100,22,9/10/2019
934CC3,legal-issues-defendant,100,22,9/10/2019
940C3D,public-offering,100,43,9/10/2019
980C14,dividend,100,50,9/10/2019
990AD0,legal-issues-defendant,100,22,9/10/2019
9BB35A,merger-failed,100,21,9/10/2019
9BB35A,merger-failed,100,21,9/10/2019
9E0811,public-offering,100,43,9/10/2019
9E5C2C,note-sale,100,52,9/10/2019
9F6B1A,facility-open,100,65,9/10/2019
A52B6B,product-release,100,64,9/10/2019
A5A4F5,business-contract,100,69,9/10/2019
A63387,executive-appointment,100,54,9/10/2019
A6FB29,earnings-up,100,68,9/10/2019
A6FB29,earnings,100,50,9/10/2019
A6FB29,earnings,100,50,9/10/2019
A6FB29,earnings,100,50,9/10/2019
A6FB29,earnings,100,50,9/10/2019
A6FB29,earnings,100,50,9/10/2019
A6FB29,earnings,100,50,9/10/2019
A6FB29,earnings,100,50,9/10/2019
A6FB29,earnings,100,50,9/10/2019
A6FB29,earnings,100,50,9/10/2019
A6FB29,earnings,100,50,9/10/2019
A6FB29,earnings,100,50,9/10/2019
A75D43,product-release,100,64,9/10/2019
A868C9,business-contract,100,69,9/10/2019
A871B0,conference-participant,100,50,9/10/2019
AA7FE0,hirings,100,65,9/10/2019
AA7FE0,conference-call,100,50,9/10/2019
ACC7D3,conference-participant,100,50,9/10/2019
AD1ACF,executive-appointment,100,54,9/10/2019
AD9F1D,facility-open,100,65,9/10/2019
ADF092,partnership,100,61,9/10/2019
C062D4,note-sale,100,52,9/10/2019
C5C137,partnership,100,61,9/10/2019
CB7AB2,partnership,100,61,9/10/2019
CBCC6A,conference-organizer,100,57,9/10/2019
CBFFDD,conference-participant,100,50,9/10/2019
CE96E7,acquisition-acquirer,100,49,9/10/2019
CEDFD5,business-contract,100,69,9/10/2019
CFF97C,partnership,100,61,9/10/2019
CFF97C,analyst-ratings-change-neutral-rater,20,50,9/10/2019
D1AE3B,partnership,100,61,9/10/2019
D33270,product-release,100,64,9/10/2019
D42DBA,earnings,100,50,9/10/2019
D48275,conference-call,100,50,9/10/2019
D56E4C,executive-appointment,100,54,9/10/2019
D56E4C,executive-appointment,100,54,9/10/2019
D75910,note-sale,100,52,9/10/2019
D8442A,product-release,100,64,9/10/2019
D8442A,product-release,100,64,9/10/2019
D8442A,product-release,100,64,9/10/2019
D8442A,product-release,100,64,9/10/2019
D8442A,product-release,100,64,9/10/2019
DD1BA1,conference-participant,100,50,9/10/2019
DD9E41,note-sale,100,52,9/10/2019
DF5F14,dividend,100,50,9/10/2019
DF6FDD,partnership,100,61,9/10/2019
E0339F,legal-issues-defendant,100,22,9/10/2019
E124EB,dividend,100,50,9/10/2019
E68E62,clinical-trials,100,56,9/10/2019
E69BA5,conference-participant,100,50,9/10/2019
E829E8,unit-acquisition-acquirer,100,49,9/10/2019
ECF4F8,note-sale,100,52,9/10/2019
ECF4F8,note-sale,100,52,9/10/2019
ED79D9,partnership,100,61,9/10/2019
EE6F1C,product-release,100,64,9/10/2019
F1EB39,product-release,100,64,9/10/2019
F5D059,conference-call,100,50,9/10/2019
FAB97A,patent-infringement-plaintiff,100,47,9/10/2019
FD0CA4,executive-appointment,100,54,9/10/2019
FF5413,revenue-volume,100,50,9/10/2019
00326D,dividend,100,50,9/11/2019
09062E,note-sale,100,52,9/11/2019
95294,partnership,100,61,9/11/2019
95294,partnership,100,61,9/11/2019
95294,executive-appointment,100,54,9/11/2019
0BA2EF,dividend,100,50,9/11/2019
0FDE97,executive-appointment,100,54,9/11/2019
14BA06,dividend,100,50,9/11/2019
14BA33,conference-participant,100,50,9/11/2019
165B86,product-release,100,64,9/11/2019
1880C5,public-offering,100,43,9/11/2019
1CD09C,regulatory-product-approval-granted,100,81,9/11/2019
1EBF8D,product-release,100,64,9/11/2019
1F9258,public-offering,100,43,9/11/2019
1F9258,acquisition-acquirer,100,49,9/11/2019
1F9D90,executive-resignation,100,44,9/11/2019
227D48,conference-participant,100,50,9/11/2019
273BA3,product-release,100,64,9/11/2019
326EDD,dividend,100,50,9/11/2019
33E9D5,earnings,100,50,9/11/2019
349DA4,business-contract,100,69,9/11/2019
349DA4,business-contract,100,69,9/11/2019
367E1C,executive-appointment,100,54,9/11/2019
37B618,dividend,100,50,9/11/2019
384CD3,dividend,100,50,9/11/2019
39692D,note-sale,100,52,9/11/2019
39692D,note-sale,100,52,9/11/2019
3B8484,note-sale,100,52,9/11/2019
4A2457,conference-participant,100,50,9/11/2019
4A5C8D,partnership,100,61,9/11/2019
4B49CF,earnings,100,50,9/11/2019
50070E,conference-organizer,100,57,9/11/2019
53EF9E,conference-participant,100,50,9/11/2019
55C9B5,partnership,100,61,9/11/2019
5FE4B6,conference-participant,100,50,9/11/2019
66E3C0,conference-participant,100,50,9/11/2019
6A961B,earnings,100,50,9/11/2019
6F3936,partnership,100,61,9/11/2019
71E2EF,unit-acquisition-acquiree,100,76,9/11/2019
728737,dividend,100,50,9/11/2019
728737,dividend,100,50,9/11/2019
728737,executive-appointment,100,54,9/11/2019
72FCA3,earnings,100,50,9/11/2019
762B8D,earnings,100,50,9/11/2019
763724,acquisition-acquirer,100,49,9/11/2019
771985,conference-participant,100,50,9/11/2019
775439,earnings,100,50,9/11/2019
77B8E9,conference-participant,100,50,9/11/2019
789A7D,note-sale,100,52,9/11/2019
791D59,business-contract,100,69,9/11/2019
7B0BA6,award,100,58,9/11/2019
7B8CB5,note-sale,100,52,9/11/2019
7BC92D,unit-acquisition-acquirer,100,49,9/11/2019
7D5FD6,product-release,100,64,9/11/2019
7DD8CC,unit-acquisition-acquirer,100,49,9/11/2019
7E1D5D,product-release,100,64,9/11/2019
7F3669,acquisition-acquirer,100,49,9/11/2019
8275FE,merger-completed,100,66,9/11/2019
83A065,public-offering,100,43,9/11/2019
8AC740,dividend,100,50,9/11/2019
8BFE9A,conference-participant,100,50,9/11/2019
8C6C1B,facility-open,100,65,9/11/2019
8EDACA,conference-participant,100,50,9/11/2019
92D757,legal-issues-defendant,100,22,9/11/2019
940C3D,public-offering,100,43,9/11/2019
94637C,dividend,100,50,9/11/2019
94C0B5,conference-call,100,50,9/11/2019
9673BD,buybacks,100,74,9/11/2019
9.74E+08,dividend,100,50,9/11/2019
97644E,campaign-ad-release,100,59,9/11/2019
9B0C9C,conference-participant,100,50,9/11/2019
9B5968,executive-appointment,100,54,9/11/2019
9D5FA4,patent-infringement-plaintiff,100,47,9/11/2019
9E91C6,note-sale,100,52,9/11/2019
9EF4CF,fundraising,100,64,9/11/2019
9EF4CF,fundraising,100,64,9/11/2019
A3AAA5,dividend,100,50,9/11/2019
A6828A,executive-appointment,100,54,9/11/2019
AC7C4F,business-contract,100,69,9/11/2019
ACF77B,dividend,100,50,9/11/2019
AD3C93,legal-issues-defendant,100,22,9/11/2019
AFF7B4,note-sale,100,52,9/11/2019
B076A1,dividend,100,50,9/11/2019
B0D41A,public-offering,100,43,9/11/2019
B1FC3B,fundraising,100,64,9/11/2019
B290A2,note-sale,100,52,9/11/2019
B614F8,revenue-guidance-up,100,83,9/11/2019
C9F39B,dividend,100,50,9/11/2019
CA1620,dividend-up,100,53,9/11/2019
CAD7D9,conference-call,100,50,9/11/2019
CDAF5B,dividend,100,50,9/11/2019
CDC817,public-offering,100,43,9/11/2019
CF351E,dividend,100,50,9/11/2019
D1588D,index-listing,100,76,9/11/2019
D6EAA3,note-sale,100,52,9/11/2019
D8442A,product-release,100,64,9/11/2019
D96202,executive-appointment,100,54,9/11/2019
DA0A9E,executive-appointment,100,54,9/11/2019
DD7A96,executive-appointment,100,54,9/11/2019
DD9E41,note-sale,100,52,9/11/2019
E5752F,partnership,100,61,9/11/2019
E829E8,unit-acquisition-acquirer,100,49,9/11/2019
EB6965,dividend,100,50,9/11/2019
ED0D7C,conference-participant,100,50,9/11/2019
ED9C04,business-contract,100,69,9/11/2019
EEA6B3,earnings,100,50,9/11/2019
F0B335,patient-enrollment-complete,100,64,9/11/2019
F3EDB4,earnings,100,50,9/11/2019
F7935D,clinical-trials-start,100,64,9/11/2019
FD9A97,conference-participant,100,50,9/11/2019
00E601,earnings,100,50,9/12/2019
13528,product-release,100,64,9/12/2019
03CF95,product-release,100,64,9/12/2019
04996E,executive-appointment,100,54,9/12/2019
0919B1,dividend,100,50,9/12/2019
09DE1F,earnings,100,50,9/12/2019
106394,dividend-up,100,53,9/12/2019
1201B5,acquisition-acquirer,100,49,9/12/2019
1201B5,acquisition-acquirer,100,49,9/12/2019
12DE76,partnership,100,61,9/12/2019
147C38,executive-appointment,100,54,9/12/2019
16B183,dividend,100,50,9/12/2019
16C544,dividend,100,50,9/12/2019
1748F6,earnings,100,50,9/12/2019
188394,conference-call,100,50,9/12/2019
1921DD,regulatory-product-approval-granted,100,81,9/12/2019
1921DD,note-sale,100,52,9/12/2019
1921DD,note-sale,100,52,9/12/2019
1921DD,note-sale,100,52,9/12/2019
1921DD,note-sale,100,52,9/12/2019
1B637E,dividend,100,50,9/12/2019
1F9258,public-offering,100,43,9/12/2019
205AD5,legal-issues-defendant,100,22,9/12/2019
228D42,partnership,100,61,9/12/2019
228D42,partnership,100,61,9/12/2019
228D42,partnership,100,61,9/12/2019
23207A,earnings,100,50,9/12/2019
23207A,earnings,100,50,9/12/2019
23207A,earnings,100,50,9/12/2019
25DD05,dividend,100,50,9/12/2019
25DD05,dividend,100,50,9/12/2019
267718,partnership,100,61,9/12/2019
282C18,dividend,100,50,9/12/2019
2CBB58,conference-participant,100,50,9/12/2019
2F7A7E,index-listing,100,76,9/12/2019
2F9304,partnership,100,61,9/12/2019
32C8CD,public-offering,100,43,9/12/2019
33E9D5,trading-halt,100,43,9/12/2019
33E9D5,trading-resumed,100,58,9/12/2019
